ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,mean,logStd
1,0,.25879398,.0000000,1,5,-14938.466,-.43126543E-01,-.47612494E-02
1,0,.25882768,.0000000,1,2,-14938.004,-.40432840E-01,-.41313705E-02
1,0,.25887945,.0000000,1,1,-14937.449,-.59808291E-01,-.21932956E-01
1,0,.25891457,.0000000,1,2,-14935.949,-.17257489E-01,.32665338E-02
1,0,.25896633,.34110530E-03,1,1,-14934.444,-.22261458E-01,-.19909328E-01
1,0,.25898730,.0000000,1,1,-14935.025,-.49313895E-02,.44475934E-02
1,0,.25900334,.0000000,1,1,-14935.741,.17153641E-01,.85653570E-02
1,0,.25902539,.0000000,1,3,-14934.443,-.29776731E-01,-.22669250E-01
1,0,.25905976,.0000000,1,2,-14934.039,-.20745632E-01,-.15824874E-01
1,0,.25907165,.11000355E-03,1,1,-14934.885,-.96842169E-02,-.15392073E-01
1,0,.25909258,.0000000,1,1,-14935.466,.14597311E-01,.52310631E-02
1,0,.25911694,.0000000,1,1,-14935.964,-.12366638E-01,-.21328801E-01
1,0,.25913125,.13937812E-03,1,6,-14934.128,-.15292827E-01,-.13830301E-01
1,0,.25914180,.0000000,1,3,-14934.270,-.35082301E-01,-.17909171E-01
1,0,.25917941,.0000000,1,2,-14933.888,-.19564920E-01,-.11957452E-01
1,0,.25915312,.16032443E-03,1,7,-14934.206,-.45934996E-02,-.32633497E-02
1,0,.25914624,.0000000,1,4,-14934.711,-.42317482E-01,-.24750458E-01
1,0,.25914918,.0000000,1,3,-14935.197,-.48687887E-01,-.25319812E-01
1,0,.25914526,.28240204E-03,1,8,-14934.860,.60983242E-02,.37458314E-02
1,0,.25919684,.0000000,1,1,-14934.668,-.28533192E-01,-.82719650E-02
1,0,.25921601,.0000000,1,2,-14934.965,.74092109E-02,.46034432E-02
1,0,.25920925,.65808549E-04,1,2,-14936.113,-.20925227E-02,-.15481504E-01
1,0,.25926081,.0000000,1,1,-14934.137,-.10855030E-01,-.10806888E-01
1,0,.25922886,.0000000,1,5,-14934.449,-.73955597E-03,.36287637E-03
1,0,.25923055,.16850100E-03,1,4,-14934.196,-.51406507E-02,-.30076071E-02
1,0,.25923814,.0000000,1,5,-14934.887,.73731492E-02,.26815878E-02
1,0,.25925724,.14114145E-03,1,3,-14934.465,-.26294575E-01,-.80991442E-02
1,0,.25926709,.0000000,1,7,-14934.275,-.34644974E-01,-.21140810E-01
1,0,.25930759,.0000000,1,1,-14934.447,-.38252605E-01,-.19176729E-01
1,0,.25933773,.0000000,1,2,-14934.506,.13694469E-02,-.22468600E-02
1,0,.25932687,.0000000,1,1,-14936.779,-.15128290E-01,-.25320631E-01
1,0,.25936030,.0000000,1,2,-14935.665,-.27287747E-01,-.27735448E-01
1,0,.25941173,.19490520E-03,1,1,-14934.583,-.15445406E-01,-.17261890E-01
1,0,.25944649,.0000000,1,2,-14934.387,-.80124311E-02,-.11081330E-01
1,0,.25943603,.0000000,1,2,-14935.386,.13439503E-01,.34816178E-02
1,0,.25939905,.13594053E-03,1,7,-14934.530,.50012233E-03,.12367426E-02
1,0,.25937613,.0000000,1,4,-14935.269,.98548009E-02,.73509994E-02
1,0,.25937706,.13888632E-03,1,3,-14935.503,.14651342E-01,.37979829E-02
1,0,.25940107,.0000000,1,5,-14934.218,-.10516449E-01,-.26100648E-02
1,0,.25942691,.13441124E-03,1,6,-14934.278,-.25292762E-01,-.88347868E-02
1,0,.25947823,.0000000,1,1,-14933.943,-.18927930E-01,-.13482755E-01
1,0,.25946922,.15708417E-03,1,2,-14934.959,-.36863251E-01,-.12662163E-01
1,0,.25950369,.0000000,1,1,-14935.237,.10212735E-01,.68418843E-02
1,0,.25951161,.0000000,1,2,-14935.967,.60744449E-02,-.89796308E-02
1,0,.25955430,.0000000,1,3,-14934.099,-.15528061E-01,-.13663136E-01
1,0,.25960300,.11055486E-03,1,3,-14934.151,-.27391600E-01,-.19417648E-01
1,0,.25957545,.0000000,1,6,-14933.904,-.19747095E-01,-.12908452E-01
1,0,.25961635,.19001364E-03,1,5,-14933.952,-.16361818E-01,-.12108845E-01
1,0,.25959936,.0000000,1,6,-14934.003,-.27212727E-01,-.13743347E-01
1,0,.25960689,.0000000,1,2,-14934.475,-.31463959E-01,-.23331551E-01
1,0,.25961728,.32790047E-03,1,8,-14934.470,-.37448463E-01,-.23513332E-01
1,0,.25965433,.0000000,1,3,-14934.539,-.18374686E-02,.17006035E-02
1,0,.25965368,.13400920E-03,1,3,-14934.805,-.35230815E-01,-.26435372E-01
1,0,.25968431,.0000000,1,2,-14935.283,-.48932287E-01,-.28761162E-01
1,0,.25971329,.0000000,1,2,-14935.360,.11462773E-01,.10232363E-03
1,0,.25971068,.65266691E-04,1,2,-14936.142,-.24099089E-01,-.27941818E-01
1,0,.25974743,.0000000,1,2,-14934.704,.13025211E-03,-.67243450E-02
1,0,.25976164,.0000000,1,2,-14935.026,-.39971256E-03,-.94810569E-02
1,0,.25979491,.0000000,1,2,-14934.770,.14331757E-03,-.72698136E-02
1,0,.25979202,.11835088E-03,1,3,-14935.304,-.26345853E-01,-.25952277E-01
1,0,.25982944,.0000000,1,2,-14934.790,-.32255521E-02,-.10283358E-01
1,0,.25979632,.34821204E-03,1,5,-14938.122,-.81548965E-02,.13316662E-01
1,0,.25981001,.0000000,1,8,-14935.024,-.46113651E-01,-.22509640E-01
1,0,.25982638,.0000000,1,2,-14935.302,-.23400228E-02,.65422204E-02
1,0,.25987740,.0000000,1,1,-14934.372,-.21908463E-01,-.19274797E-01
1,0,.25988421,.0000000,1,1,-14935.398,-.50310960E-01,-.24703701E-01
1,0,.25994747,.0000000,1,3,-14934.693,-.38337098E-01,-.25919929E-01
1,0,.25999846,.18766201E-03,1,1,-14933.991,-.16086597E-01,-.12619855E-01
1,0,.26001145,.0000000,1,1,-14934.792,-.14709904E-01,-.17968607E-01
1,0,.25998426,.0000000,1,8,-14935.100,.22660601E-02,-.76924132E-02
1,0,.26000897,.0000000,1,5,-14935.018,-.38125573E-01,-.28270532E-01
1,0,.26001892,.18935449E-03,1,3,-14935.225,-.27204332E-01,-.25979627E-01
1,0,.26003903,.0000000,1,1,-14935.819,-.47352484E-01,-.17149202E-01
1,0,.25994578,.16257692E-03,1,6,-14937.510,-.66554199E-01,-.31715710E-01
1,0,.25991062,.0000000,1,7,-14934.320,-.24028225E-02,-.15142375E-02
1,0,.25992268,.0000000,1,2,-14934.684,.44905636E-02,.62912303E-04
1,0,.25997356,.0000000,1,1,-14934.290,-.32408117E-01,-.14196802E-01
1,0,.25998150,.0000000,1,1,-14935.270,-.38641318E-01,-.12351555E-01
1,0,.25999369,.19778685E-03,1,5,-14935.923,.58592005E-04,.98634460E-02
1,0,.26002670,.0000000,1,1,-14936.224,-.14773798E-01,.53079582E-02
1,0,.26003726,.0000000,1,1,-14937.107,-.44781251E-01,-.97574739E-02
1,0,.26008143,.0000000,1,2,-14934.488,-.18229576E-01,-.35134684E-02
1,0,.26005922,.12297782E-03,1,7,-14934.678,-.26447472E-01,-.68910380E-02
1,0,.26005977,.0000000,1,9,-14934.198,-.32304710E-01,-.20405244E-01
1,0,.26008885,.0000000,1,1,-14934.579,.28117601E-02,.34237318E-05
1,0,.26007538,.0000000,1,2,-14935.780,.14242830E-01,-.24309991E-03
1,0,.26009373,.16241417E-03,1,2,-14936.712,-.31519639E-01,-.32855614E-01
1,0,.26014448,.0000000,1,1,-14934.671,-.11844852E-01,-.15617113E-01
1,0,.26009170,.14062387E-03,1,8,-14933.916,-.23328815E-01,-.12590401E-01
1,0,.26010005,.0000000,1,1,-14934.878,-.36984292E-01,-.27215885E-01
1,0,.26010387,.13787470E-03,1,5,-14934.674,-.37296711E-01,-.15072339E-01
1,0,.26009653,.0000000,1,5,-14934.371,-.61008041E-02,-.26964721E-03
1,0,.26009628,.0000000,1,8,-14933.992,-.10884852E-01,-.71044460E-02
1,0,.26013107,.0000000,1,1,-14934.255,-.71470007E-02,-.16363097E-02
1,0,.26016029,.0000000,1,1,-14934.631,.30776919E-02,.15752161E-02
1,0,.26015907,.34519056E-03,1,4,-14934.150,-.61204957E-02,-.58790806E-02
1,0,.26013046,.0000000,1,3,-14935.627,-.34069014E-01,-.73798753E-02
1,0,.26018723,.12768443E-03,1,4,-14933.918,-.23881201E-01,-.13127864E-01
1,0,.26018275,.0000000,1,1,-14935.554,-.33964754E-01,-.29816307E-01
1,0,.26017989,.0000000,1,1,-14937.076,-.36581837E-01,-.35817554E-01
1,0,.26021461,.0000000,1,2,-14934.273,-.12391296E-01,-.13279626E-01
1,0,.26023153,.13096384E-03,1,3,-14933.980,-.21515939E-01,-.15334926E-01
1,0,.26024877,.0000000,1,1,-14934.649,-.26323392E-01,-.69818825E-02
1,0,.26022786,.16859380E-03,1,6,-14934.144,-.19277522E-01,-.65782592E-02
1,0,.26024543,.0000000,1,2,-14934.474,-.16613046E-01,-.17264974E-01
1,0,.26022450,.0000000,1,4,-14934.988,-.46385905E-01,-.24987036E-01
1,0,.26026688,.0000000,1,1,-14935.115,-.11035436E-01,-.17325547E-01
1,0,.26030106,.11188910E-03,1,2,-14934.744,-.31462145E-02,-.99191065E-02
1,0,.26031383,.0000000,1,2,-14935.116,.10066069E-01,.49124887E-02
1,0,.26032974,.0000000,1,3,-14935.060,-.15644720E-01,.62477976E-03
1,0,.26034849,.57391520E-04,1,3,-14934.595,-.41152730E-01,-.22495100E-01
1,0,.26034133,.0000000,1,3,-14934.990,-.34957895E-01,-.10984095E-01
1,0,.26038559,.0000000,1,1,-14935.085,-.47485629E-01,-.25987597E-01
1,0,.26041153,.10297645E-03,1,3,-14934.657,-.20421975E-01,-.20292861E-01
1,0,.26045903,.0000000,1,2,-14934.258,-.16683025E-01,-.15798639E-01
1,0,.26046363,.0000000,1,1,-14935.373,-.46612092E-01,-.19276679E-01
1,0,.26048362,.0000000,1,3,-14935.513,-.34878516E-01,-.84079206E-02
1,0,.26053406,.0000000,1,1,-14935.303,.24229094E-02,.76099125E-02
1,0,.26047469,.79783255E-04,1,11,-14935.466,-.16603894E-01,.18560761E-02
1,0,.26052508,.0000000,1,1,-14934.535,-.30228020E-01,-.10281841E-01
1,0,.26056503,.0000000,1,1,-14934.701,-.24351719E-01,-.22320481E-01
1,0,.26055787,.12013486E-03,1,4,-14935.908,-.51858362E-01,-.21555890E-01
1,0,.26056977,.0000000,1,2,-14936.273,-.38092866E-01,-.77185868E-02
1,0,.26058486,.0000000,1,3,-14935.390,-.20170534E-01,-.16560331E-03
1,0,.26061955,.0000000,1,2,-14934.055,-.25751173E-01,-.17806848E-01
1,0,.26061443,.99504996E-04,1,1,-14935.740,-.49022341E-01,-.19369705E-01
1,0,.26064806,.0000000,1,2,-14934.442,-.38700192E-01,-.20707488E-01
1,0,.26063956,.0000000,1,3,-14935.550,-.26745132E-01,-.31096867E-02
1,0,.26067485,.0000000,1,2,-14934.370,-.14203959E-02,-.93532251E-03
1,0,.26070752,.90390459E-04,1,2,-14934.051,-.88305116E-02,-.56392368E-02
1,0,.26071946,.0000000,1,2,-14934.415,-.37074400E-01,-.22744976E-01
1,0,.26071922,.0000000,1,4,-14934.024,-.13256183E-01,-.56832848E-02
1,0,.26066880,.14659547E-03,1,5,-14934.773,-.28078982E-01,-.73838360E-02
1,0,.26068591,.0000000,1,3,-14934.614,-.27180621E-01,-.77196191E-02
1,0,.26069235,.14028426E-03,1,1,-14935.648,-.10743551E-01,.50819271E-02
1,0,.26074260,.0000000,1,1,-14935.099,.57347943E-03,.61392314E-02
1,0,.26079284,.0000000,1,1,-14934.718,-.26724600E-01,-.23377285E-01
1,0,.26079869,.0000000,1,3,-14935.116,-.45805201E-01,-.28673494E-01
1,0,.26081813,.11934089E-03,1,3,-14933.983,-.26037296E-01,-.13024421E-01
1,0,.26080468,.0000000,1,4,-14934.437,-.38380329E-01,-.22112014E-01
1,0,.26084370,.0000000,1,2,-14934.230,-.29905164E-01,-.12632554E-01
1,0,.26084927,.13205441E-03,1,3,-14934.578,-.77749700E-03,.20780792E-02
1,0,.26085344,.0000000,1,4,-14934.317,-.32363266E-01,-.13848967E-01
1,0,.26082369,.13810887E-03,1,5,-14934.491,-.39351657E-01,-.22468845E-01
1,0,.26079255,.0000000,1,6,-14934.127,-.29606903E-01,-.13711127E-01
1,0,.26078793,.0000000,1,5,-14934.122,-.65731645E-02,-.49788275E-02
1,0,.26077661,.0000000,1,2,-14935.553,.15195865E-01,.40376331E-02
1,0,.26082672,.26477697E-03,1,1,-14935.350,.13174883E-01,.38421730E-02
1,0,.26082563,.0000000,1,3,-14935.627,.16345313E-01,.65934544E-02
1,0,.26080963,.0000000,1,4,-14935.847,-.22955546E-01,-.26444793E-01
1,0,.26085971,.11202551E-03,1,1,-14935.558,-.23508974E-01,-.25684826E-01
1,0,.26092365,.0000000,1,3,-14934.659,.37805164E-02,.15036021E-02
1,0,.26094278,.0000000,1,3,-14934.123,-.17783635E-01,-.15231717E-01
1,0,.26098563,.0000000,1,1,-14934.235,-.38091421E-02,-.42501852E-02
1,0,.26099041,.14062195E-03,1,1,-14935.339,.12357390E-01,.68239340E-02
1,0,.26097618,.0000000,1,2,-14938.213,.38119210E-01,.17485915E-01
1,0,.26101004,.0000000,1,2,-14935.025,.69082669E-02,-.23334691E-02
1,0,.26098335,.0000000,1,2,-14937.085,.29662355E-01,.12491931E-01
1,0,.26101353,.15821824E-03,1,5,-14935.526,-.17924846E-01,.14587589E-02
1,0,.26101666,.0000000,1,4,-14935.253,-.48001462E-03,.67673077E-02
1,0,.26101678,.87820850E-04,1,2,-14935.905,-.39096290E-01,-.98121719E-02
1,0,.26105126,.0000000,1,2,-14934.531,-.16112840E-01,-.22857120E-02
1,0,.26108396,.0000000,1,2,-14934.420,-.28777907E-01,-.22209589E-01
1,0,.26108965,.0000000,1,2,-14934.926,-.16771847E-02,-.99094471E-02
1,0,.26112199,.82579821E-04,1,2,-14934.650,.33399782E-02,.17876788E-02
1,0,.26117194,.0000000,1,1,-14934.290,-.25115712E-02,-.31551354E-02
1,0,.26082604,.17419634E-03,1,36,-14933.913,-.16245649E-01,-.10935028E-01
1,0,.26087479,.0000000,1,1,-14933.930,-.24731197E-01,-.14664356E-01
1,0,.26085905,.69847177E-03,1,1,-14937.529,.18981977E-01,-.43823474E-02
1,0,.26086233,.0000000,1,1,-14938.701,.41402718E-01,.17718877E-01
1,0,.26081967,.0000000,1,4,-14939.877,.21203136E-01,.27068995E-01
1,0,.26081163,.0000000,1,1,-14941.833,.12418111E-01,.28665652E-01
1,0,.26086145,.0000000,1,1,-14935.306,-.33695089E-01,-.84928337E-02
1,0,.26089642,.26471277E-03,1,3,-14935.129,-.78349321E-02,.40388014E-02
1,0,.26083976,.0000000,1,8,-14934.143,-.67265366E-02,-.66837939E-02
1,0,.26088336,.0000000,1,1,-14934.239,-.23245826E-01,-.18857951E-01
1,0,.26090285,.0000000,1,1,-14934.836,-.41792766E-01,-.26917463E-01
1,0,.26093532,.0000000,1,2,-14934.835,-.28000046E-01,-.24481106E-01
1,0,.26098507,.0000000,1,1,-14934.536,-.21061029E-01,-.19916678E-01
1,0,.26098246,.21781928E-03,1,1,-14936.039,.11916273E-01,-.43022368E-02
1,0,.26103221,.0000000,1,1,-14934.557,-.21421224E-01,-.47077714E-02
1,0,.26106976,.0000000,1,1,-14934.757,-.37735247E-01,-.14806179E-01
1,0,.26108874,.0000000,1,2,-14934.975,-.35352588E-01,-.27475624E-01
1,0,.26098198,.79161577E-04,1,10,-14935.202,.78659689E-03,-.95211788E-02
1,0,.26103168,.0000000,1,1,-14934.479,-.43492608E-02,-.88724566E-02
1,0,.26107432,.13219407E-03,1,1,-14934.590,.23780545E-02,.12622219E-02
1,0,.26108904,.0000000,1,3,-14934.531,-.51483906E-02,.12912908E-02
1,0,.26105421,.0000000,1,3,-14936.603,.22094440E-01,.15115058E-01
1,0,.26102793,.16094641E-03,1,3,-14938.497,.37103483E-01,.22736751E-01
1,0,.26102235,.0000000,1,1,-14940.223,.50713015E-01,.21076841E-01
1,0,.26100332,.17369802E-03,1,6,-14938.475,.18233805E-01,-.80193751E-02
1,0,.26101069,.0000000,1,4,-14937.152,.29092602E-01,.91362491E-02
1,0,.26103005,.0000000,1,1,-14937.751,.34724593E-01,.14418309E-01
1,0,.26107966,.0000000,1,1,-14936.239,.15924152E-02,-.13394667E-01
1,0,.26111954,.13955308E-03,1,2,-14934.145,-.61569165E-02,-.40332767E-02
1,0,.26110881,.0000000,1,2,-14935.260,.43875701E-02,-.68081393E-02
1,0,.26115840,.0000000,1,1,-14934.233,-.11744976E-01,-.27956878E-02
1,0,.26115957,.0000000,1,1,-14935.510,.10322676E-01,.93616991E-02
1,0,.26121751,.0000000,1,2,-14934.301,-.27110179E-02,-.18191413E-02
1,0,.26121425,.90371964E-04,1,5,-14935.041,-.46882322E-01,-.24237920E-01
1,0,.26123906,.0000000,1,1,-14935.501,-.47739129E-01,-.19604555E-01
1,0,.26128861,.0000000,1,1,-14935.262,-.14786340E-01,.18700947E-02
1,0,.26133816,.0000000,1,1,-14933.974,-.13622839E-01,-.67217611E-02
1,0,.26125537,.10204480E-03,1,10,-14933.948,-.13220817E-01,-.90677713E-02
1,0,.26129793,.0000000,1,4,-14933.959,-.20123834E-01,-.92705682E-02
1,0,.26129821,.0000000,1,3,-14934.720,-.33570853E-01,-.25535973E-01
1,0,.26134505,.32173535E-03,1,2,-14933.906,-.22017150E-01,-.11806954E-01
1,0,.26134799,.0000000,1,1,-14935.093,-.21533831E-01,-.22914065E-01
1,0,.26137486,.16575570E-03,1,7,-14933.942,-.13291962E-01,-.81104651E-02
1,0,.26138015,.0000000,1,6,-14934.387,-.17963646E-01,-.40407831E-02
1,0,.26140123,.16120322E-03,1,3,-14934.093,-.28102089E-01,-.12835682E-01
1,0,.26140630,.0000000,1,2,-14934.607,-.11896160E-01,-.15278462E-01
1,0,.26150247,.13550291E-03,1,5,-14934.398,-.37801119E-01,-.19756197E-01
1,0,.26154662,.0000000,1,1,-14934.480,-.29608320E-01,-.22888680E-01
1,0,.26159873,.0000000,1,4,-14934.323,-.35508992E-01,-.21715411E-01
1,0,.26161531,.14596961E-03,1,2,-14934.586,-.37975627E-01,-.16622229E-01
1,0,.26162618,.0000000,1,1,-14935.443,-.50528108E-01,-.29706025E-01
1,0,.26166353,.0000000,1,9,-14933.893,-.20304808E-01,-.11219096E-01
1,0,.26159066,.27174396E-03,1,8,-14935.118,-.41869425E-01,-.16099596E-01
1,0,.26162290,.0000000,1,2,-14934.996,-.45286168E-01,-.27405706E-01
1,0,.26158477,.11203538E-03,1,10,-14935.459,-.49995898E-01,-.23103437E-01
1,0,.26163402,.0000000,1,1,-14934.787,-.15609157E-02,.37906337E-02
1,0,.26160778,.17767388E-03,1,2,-14936.834,.25631989E-01,.15484068E-01
1,0,.26162587,.0000000,1,3,-14934.985,-.43208666E-01,-.28109573E-01
1,0,.26158910,.14364977E-03,1,7,-14934.401,-.69731576E-02,-.13067102E-03
1,0,.26159012,.0000000,1,5,-14934.528,-.77828195E-02,-.11996772E-01
1,0,.26159194,.0000000,1,1,-14935.770,-.54177947E-01,-.30348422E-01
1,0,.26162459,.0000000,1,2,-14934.910,-.40286576E-01,-.27728667E-01
1,0,.26166794,.0000000,1,4,-14934.313,-.36162608E-01,-.18830111E-01
1,0,.26169975,.19255999E-03,1,1,-14934.615,-.26296180E-01,-.22630772E-01
1,0,.26172996,.0000000,1,1,-14934.950,.78776167E-02,.40750953E-03
1,0,.26177912,.0000000,1,1,-14934.382,-.36401676E-01,-.17475215E-01
1,0,.26179454,.0000000,1,3,-14935.522,.10416032E-01,.94390287E-02
1,0,.26182729,.11713817E-03,1,13,-14933.938,-.24774255E-01,-.13150803E-01
1,0,.26186662,.0000000,1,1,-14934.097,-.31403827E-01,-.17285992E-01
1,0,.26173841,.30984843E-03,1,10,-14934.651,-.16543842E-01,-.18255160E-01
1,0,.26173824,.0000000,1,3,-14935.441,.13743258E-01,.29036839E-02
1,0,.26176405,.0000000,1,3,-14934.097,-.17796993E-01,-.63505004E-02
1,0,.26182050,.21997083E-03,1,8,-14934.400,-.31440626E-03,-.18490064E-02
1,0,.26183129,.0000000,1,1,-14935.257,.92116132E-02,-.18251905E-02
1,0,.26181714,.14564918E-03,1,5,-14933.921,-.24327257E-01,-.13735551E-01
1,0,.26181213,.0000000,1,5,-14933.998,-.17313858E-01,-.13504089E-01
1,0,.26184726,.16752047E-03,1,2,-14934.259,-.35224717E-01,-.18875112E-01
1,0,.26188702,.0000000,1,1,-14934.408,-.35182516E-01,-.15604418E-01
1,0,.26189228,.0000000,1,4,-14934.292,-.26187602E-02,-.38867565E-02
1,0,.26186092,.0000000,1,2,-14937.295,.31336835E-01,.14031440E-01
1,0,.26190987,.13497783E-03,1,1,-14935.806,.16670191E-01,.10121195E-01
1,0,.26192665,.0000000,1,1,-14936.469,.10387510E-01,.14398138E-01
1,0,.26187451,.0000000,1,10,-14934.487,-.18502379E-01,-.18355754E-01
1,0,.26183700,.24978079E-03,1,5,-14934.852,-.11972262E-01,.11821682E-02
1,0,.26189032,.0000000,1,3,-14934.295,-.24894462E-02,-.24831960E-02
1,0,.26193920,.0000000,1,1,-14934.091,-.15031628E-01,-.13259271E-01
1,0,.26194817,.0000000,1,1,-14935.013,-.29313771E-01,-.25844937E-01
1,0,.26201541,.0000000,1,2,-14934.787,-.19678037E-01,-.25670219E-02
1,0,.26203963,.10747304E-03,1,1,-14935.253,-.15619411E-01,.14598621E-02
1,0,.26207995,.0000000,1,3,-14934.978,-.45546212E-01,-.26867980E-01
1,0,.26203039,.0000000,1,3,-14938.269,-.64317344E-01,-.23286962E-01
1,0,.26204626,.11668363E-03,1,5,-14934.851,-.44590395E-01,-.24950676E-01
1,0,.26206457,.0000000,1,2,-14935.081,-.14991250E-01,-.19478284E-01
1,0,.26210183,.0000000,1,2,-14934.308,-.25468546E-01,-.87074276E-02
1,0,.26212732,.89644365E-04,1,3,-14934.330,-.25271301E-01,-.84151691E-02
1,0,.26212901,.0000000,1,1,-14935.575,-.17686763E-03,-.12064112E-01
1,0,.26213263,.0000000,1,2,-14936.203,-.50821560E-01,-.35775995E-01
1,0,.26215062,.61182789E-04,1,3,-14934.375,-.37428195E-01,-.19690913E-01
1,0,.26214551,.0000000,1,8,-14934.108,-.31057205E-01,-.18763296E-01
1,0,.26216359,.0000000,1,2,-14934.375,-.24491319E-01,-.76072041E-02
1,0,.26212587,.0000000,1,3,-14936.350,-.31122782E-01,-.29311996E-02
1,0,.26217460,.0000000,1,1,-14936.124,.14580226E-01,.13118539E-01
1,0,.26222333,.0000000,1,1,-14934.083,-.77128566E-02,-.54642457E-02
1,0,.26227204,.18288103E-03,1,1,-14933.988,-.25085987E-01,-.12051766E-01
1,0,.26234243,.0000000,1,3,-14933.894,-.19938007E-01,-.12548008E-01
1,0,.26237381,.0000000,1,2,-14933.892,-.17468494E-01,-.10402065E-01
1,0,.26234642,.15506982E-03,1,5,-14934.696,.43578347E-02,.17832701E-02
1,0,.26238171,.0000000,1,7,-14934.811,-.63481392E-02,-.12750238E-01
1,0,.26233546,.0000000,1,6,-14934.978,-.28557427E-01,-.66363115E-02
1,0,.26230209,.23748984E-03,1,7,-14933.902,-.21856198E-01,-.11864907E-01
1,0,.26233755,.0000000,1,1,-14934.125,-.21226581E-01,-.16969893E-01
1,0,.26235726,.17034748E-03,1,2,-14934.423,-.68270193E-02,.84053544E-04
1,0,.26236924,.0000000,1,1,-14935.234,-.32405555E-01,-.79407817E-02
1,0,.26241519,.0000000,1,3,-14934.190,-.31365894E-01,-.20368646E-01
1,0,.26234603,.96110702E-04,1,14,-14935.834,.91731449E-02,-.57424587E-02
1,0,.26237734,.0000000,1,2,-14934.114,-.68367510E-02,-.48221421E-02
1,0,.26236170,.23505992E-03,1,3,-14934.719,-.13910744E-01,-.17128406E-01
1,0,.26234458,.0000000,1,2,-14936.050,-.27251717E-01,-.29046983E-01
1,0,.26236871,.0000000,1,1,-14936.513,-.55922911E-01,-.36947949E-01
1,0,.26240569,.0000000,1,3,-14934.611,-.69871375E-02,-.11978356E-01
1,0,.26239351,.84140111E-04,1,10,-14934.564,-.19149046E-01,-.19140449E-01
1,0,.26241578,.0000000,1,3,-14935.758,.16966449E-01,.91727078E-02
1,0,.26231358,.22194057E-03,1,13,-14933.990,-.24470499E-01,-.16468983E-01
1,0,.26230265,.0000000,1,3,-14934.660,-.35501361E-01,-.13544376E-01
1,0,.26229529,.0000000,1,1,-14936.556,.98279965E-02,.14642636E-01
1,0,.26233659,.18230820E-03,1,4,-14935.673,.16731324E-01,.55810709E-02
1,0,.26235161,.0000000,1,3,-14934.459,-.98957012E-04,.22087265E-03
1,0,.26237936,.0000000,1,3,-14934.059,-.15822605E-01,-.13398149E-01
1,0,.26233166,.11158670E-03,1,4,-14935.238,-.46239198E-01,-.19985309E-01
1,0,.26234806,.0000000,1,7,-14934.672,-.79334351E-02,.15863155E-02
1,0,.26233418,.25674591E-03,1,7,-14933.922,-.14730428E-01,-.85619831E-02
1,0,.26231944,.0000000,1,1,-14937.211,-.12340224E-01,.92389970E-02
1,0,.26236234,.0000000,1,3,-14934.954,-.17794182E-01,-.84506642E-03
1,0,.26237748,.13327783E-03,1,4,-14934.031,-.21790586E-01,-.91399888E-02
1,0,.26235041,.0000000,1,5,-14934.245,-.34314899E-01,-.20606411E-01
1,0,.26235165,.0000000,1,4,-14934.259,-.35275946E-01,-.19550748E-01
1,0,.26237068,.0000000,1,3,-14934.208,-.18592669E-01,-.56780166E-02
1,0,.26231653,.31211316E-03,1,10,-14933.955,-.25573375E-01,-.15671619E-01
1,0,.26234363,.0000000,1,1,-14934.345,-.20149665E-02,-.11295381E-02
1,0,.26231942,.15145831E-03,1,4,-14934.952,-.58440320E-03,.50435999E-02
1,0,.26236764,.0000000,1,1,-14934.660,-.13622538E-01,-.16635637E-01
1,0,.26238903,.0000000,1,1,-14935.188,.28953674E-02,-.76856794E-02
1,0,.26241584,.0000000,1,2,-14935.255,-.40138421E-01,-.29959546E-01
1,0,.26245266,.10313578E-03,1,1,-14935.446,-.48724423E-01,-.30935588E-01
1,0,.26250085,.0000000,1,1,-14934.863,.68780464E-02,.29097054E-02
1,0,.26254904,.0000000,1,1,-14934.533,-.50256722E-02,-.99009125E-02
1,0,.26258572,.0000000,1,2,-14934.433,-.83967506E-02,-.11745094E-01
1,0,.26258234,.0000000,1,3,-14934.890,.58136339E-02,.43602321E-02
1,0,.26263337,.12350706E-03,1,2,-14934.738,.28988408E-02,-.40703991E-02
1,0,.26268152,.0000000,1,1,-14933.947,-.13430750E-01,-.76239119E-02
1,0,.26263962,.0000000,1,4,-14934.864,-.21522988E-01,-.31328232E-02
1,0,.26266744,.11163597E-03,1,3,-14935.271,-.59377121E-02,.53221952E-02
1,0,.26264066,.0000000,1,10,-14935.326,-.16390397E-01,.14068625E-02
1,0,.26268875,.0000000,1,1,-14934.287,-.21903470E-01,-.67539414E-02
1,0,.26273684,.0000000,1,1,-14933.917,-.16147131E-01,-.86863273E-02
1,0,.26277753,.26209628E-03,1,3,-14933.922,-.21014493E-01,-.10552605E-01
1,0,.26275955,.0000000,1,4,-14934.201,-.28437865E-01,-.11756668E-01
1,0,.26277359,.0000000,1,3,-14934.176,-.31214330E-01,-.14567409E-01
1,0,.26269922,.16427164E-03,1,10,-14933.893,-.18469127E-01,-.11702323E-01
1,0,.26270606,.0000000,1,1,-14934.893,-.15114035E-01,-.18692457E-01
1,0,.26273700,.0000000,1,2,-14933.972,-.23245545E-01,-.15812694E-01
